price,carat,clarity,cut,color,depth,table,x,y,z,date
2131,0.66,VS1,Ideal,H,61,57,5.61,5.66,3.43,9/14/2014
505,0.36,VS2,Ideal,I,61.8,55,4.58,4.61,2.84,9/14/2014
2461,0.7,SI2,Good,D,59.3,60,5.74,5.8,3.42,9/14/2014
2504,0.52,IF,Ideal,F,60.3,57,5.23,5.28,3.17,9/14/2014
388,0.32,SI1,Very Good,I,62.4,58,4.42,4.46,2.77,9/14/2014
1998,0.7,SI2,Fair,E,64.4,58,5.58,5.51,3.57,9/14/2014
2362,0.7,VS2,Very Good,F,58.9,58,5.77,5.8,3.41,9/14/2014
3689,0.9,SI1,Fair,D,64.8,59,6.1,6.03,3.93,9/14/2014
770,0.36,SI1,Premium,F,61.6,60,4.61,4.54,2.82,9/14/2014
3770,0.9,SI2,Very Good,F,61.4,62,6.11,6.2,3.78,9/14/2014
5314,1.16,SI1,Good,H,64.2,58.6,6.61,6.66,4.26,9/14/2014
4872,1.16,SI2,Premium,H,61.8,58,6.81,6.75,4.19,9/14/2014
8778,1.09,VVS1,Ideal,G,62.1,55,6.58,6.63,4.1,9/14/2014
2822,0.7,VS2,Premium,F,60.6,58,5.8,5.72,3.49,9/14/2014
426,0.27,SI1,Ideal,G,62.2,54,4.13,4.17,2.58,9/14/2014
6541,1.22,SI1,Ideal,H,62.2,56,6.84,6.89,4.27,9/14/2014
4398,1.02,SI2,Premium,F,63,58,6.43,6.37,4.03,10/25/2014
2230,0.7,SI2,Very Good,E,61.1,62,5.68,5.72,3.48,10/25/2014
1984,0.58,VS1,Ideal,G,62.6,54,5.34,5.3,3.33,10/25/2014
3640,1,VS1,Premium,J,59.7,62,6.52,6.46,3.87,10/25/2014
755,0.41,SI1,Ideal,E,62.5,55,4.73,4.77,2.97,10/25/2014
4006,0.9,SI1,Good,F,62.6,58,6.1,6.14,3.83,10/25/2014
3116,0.71,VS2,Ideal,F,61.2,56,5.77,5.79,3.54,10/25/2014
1157,0.5,SI2,Good,D,63.2,56,5.01,5.05,3.18,10/25/2014
3205,0.9,SI2,Fair,D,66,58,6,5.97,3.95,10/25/2014
15231,2.56,SI2,Good,J,63.6,62,8.62,8.57,5.47,10/25/2014
540,0.33,VS1,Very Good,H,59,62,4.49,4.52,2.66,10/25/2014
1745,0.54,VS2,Very Good,F,63,56.8,5.18,5.22,3.28,10/25/2014
518,0.27,VS1,Very Good,F,62.5,56,4.14,4.18,2.6,10/25/2014
4413,1.03,SI2,Very Good,G,63.5,56,6.37,6.33,4.03,10/25/2014
5024,1.03,SI1,Very Good,G,62.6,56,6.41,6.44,4.02,10/25/2014
1129,0.43,VS2,Ideal,D,60.7,57,4.91,4.88,2.97,10/25/2014
974,0.46,VVS1,Ideal,I,61.7,57,4.96,4.99,3.07,10/25/2014
1764,0.72,SI2,Premium,G,62.7,57,5.74,5.7,3.59,10/25/2014
485,0.23,VVS2,Very Good,E,59,63,3.98,4.05,2.37,10/25/2014
491,0.3,VS2,Ideal,H,61.4,55,4.34,4.36,2.67,10/25/2014
4633,1.02,SI1,Premium,G,60.8,58,6.46,6.5,3.94,10/25/2014
828,0.32,VS2,Ideal,F,61.6,57,4.43,4.4,2.72,10/25/2014
5438,1.11,SI2,Good,G,59.7,61,6.72,6.69,4,10/25/2014
3808,0.71,VVS1,Very Good,E,63,57,5.66,5.7,3.58,10/25/2014
12722,1.13,IF,Premium,F,59.8,60,6.82,6.76,4.06,10/25/2014
5190,1.18,SI2,Premium,G,62.5,54,6.81,6.78,4.25,10/25/2014
1409,0.5,VS2,Good,F,60.9,64,5.12,5.1,3.11,10/25/2014
3996,1.06,SI2,Very Good,H,62.6,60,6.43,6.47,4.04,10/25/2014
11776,1.52,SI1,Very Good,F,61.4,59,7.39,7.46,4.56,10/25/2014
4766,1.02,SI2,Ideal,H,61.4,58,6.47,6.52,3.99,10/25/2014
5484,1,VS2,Good,G,56.6,61,6.65,6.61,3.75,10/25/2014
5010,1.01,SI1,Very Good,F,62.8,60,6.32,6.38,3.99,10/25/2014
3876,1.03,SI2,Premium,E,61.7,61,6.49,6.45,3.99,10/25/2014
1962,0.74,SI2,Premium,H,60.9,61,5.84,5.75,3.53,10/25/2014
2733,0.52,IF,Ideal,F,61.7,57,5.13,5.17,3.18,10/25/2014
4316,1.04,SI1,Premium,H,62.1,56,6.48,6.41,4.01,10/25/2014
738,0.35,VVS2,Fair,E,66.2,61,4.4,4.36,2.9,10/25/2014
868,0.4,VS2,Very Good,D,60.8,59,4.71,4.77,2.88,10/25/2014
1857,0.53,VS2,Ideal,D,62.2,56,5.16,5.19,3.22,10/25/2014
969,0.41,SI1,Premium,E,61.4,56,4.81,4.77,2.94,10/25/2014
961,0.41,VS1,Ideal,G,60.8,56,4.82,4.79,2.92,10/25/2014
2879,0.71,VS1,Premium,F,62.7,58,5.71,5.67,3.57,10/25/2014
11951,2.03,SI2,Ideal,J,63.2,55,7.99,8.03,5.06,10/25/2014
854,0.33,VS1,Premium,G,61.3,58,4.46,4.42,2.72,10/25/2014
2002,0.61,VS2,Ideal,F,62.4,55,5.42,5.45,3.39,10/25/2014
3580,0.9,VS1,Premium,I,62.2,58,6.18,6.13,3.83,10/25/2014
3697,0.9,VS2,Fair,H,64.7,58,5.98,6.01,3.88,10/25/2014
2560,0.74,VS2,Premium,F,62.3,58,5.77,5.72,3.58,10/25/2014
10710,1.02,IF,Very Good,E,63.5,58,6.43,6.33,4.05,10/25/2014
844,0.3,VS2,Ideal,E,62.4,56,4.33,4.26,2.68,10/25/2014
766,0.31,VVS2,Ideal,D,61.9,57,4.31,4.35,2.68,10/25/2014
4890,1.01,SI1,Very Good,G,63,57,6.28,6.35,3.98,10/25/2014
1050,0.4,VS1,Premium,F,61.4,58,4.75,4.73,2.91,10/25/2014
3819,1,VS2,Fair,H,64.8,55,6.35,6.28,4.09,10/25/2014
1113,0.43,VS1,Premium,H,62.3,58,4.81,4.75,2.98,10/25/2014
3759,0.72,VS1,Ideal,F,61.5,56,5.74,5.77,3.53,10/25/2014
1936,0.52,VVS1,Ideal,G,61.9,54.4,5.15,5.18,3.2,10/25/2014
3242,0.9,SI1,Very Good,H,63.2,61,6.12,6.03,3.84,10/25/2014
18745,2.36,SI2,Premium,H,59.4,58,8.69,8.75,5.18,10/25/2014
1074,0.31,VVS1,Ideal,F,61.4,55,4.37,4.39,2.69,10/25/2014
7575,1.01,VS1,Premium,D,62.1,58,6.4,6.37,3.97,10/25/2014
18426,2,SI2,Premium,E,61.8,56,8.12,8.05,5,10/25/2014
888,0.31,IF,Ideal,F,60.8,56,4.43,4.45,2.7,10/25/2014
4116,0.73,VS1,Very Good,D,61.1,59,5.79,5.86,3.56,10/25/2014
12063,1.76,SI1,Premium,D,61,60,7.76,7.68,4.77,10/25/2014
2861,0.71,SI1,Premium,D,60.7,58,5.95,5.78,3.56,10/25/2014
1763,0.7,SI1,Good,I,61.6,63,5.59,5.68,3.47,10/25/2014
2511,0.6,VVS2,Good,E,64.2,55,5.31,5.34,3.42,10/25/2014
3484,0.9,VS1,Premium,I,62.9,60,6.09,6.05,3.82,10/25/2014
2264,0.71,SI2,Ideal,G,61.1,56,5.75,5.77,3.52,10/25/2014
1244,0.52,SI1,Very Good,F,58.6,61,5.28,5.3,3.1,10/25/2014
1439,0.41,IF,Premium,F,62.6,58,4.73,4.76,2.97,10/25/2014
2042,0.74,SI1,Premium,F,58.8,61,5.88,5.82,3.44,10/25/2014
2264,0.74,SI2,Very Good,H,63.1,56,5.78,5.75,3.64,10/25/2014
9705,1.04,VVS2,Very Good,E,62.8,58,6.42,6.45,4.04,10/25/2014
1289,0.42,IF,Ideal,G,62,53,4.83,4.85,3,10/25/2014
2583,0.54,VVS2,Ideal,D,61.6,54,5.25,5.27,3.24,10/25/2014
394,0.3,VS1,Good,J,63.4,55,4.25,4.3,2.71,10/25/2014
4488,0.94,VS2,Very Good,G,62.9,58.6,6.1,6.25,3.89,10/25/2014
1571,0.57,VS2,Premium,G,61.1,59,5.39,5.32,3.27,10/25/2014
1049,0.73,I1,Fair,I,70.8,55,5.51,5.34,3.84,10/25/2014
429,0.35,SI2,Good,H,63.2,61,4.47,4.49,2.83,10/25/2014
4082,0.9,VS2,Very Good,H,63.3,59,6.05,6.01,3.82,10/25/2014
561,0.32,VS1,Ideal,H,61.8,55,4.41,4.42,2.73,10/25/2014
1069,0.38,VS1,Premium,G,61.9,56,4.68,4.63,2.88,10/25/2014
14625,2.17,SI2,Very Good,H,58.8,62,8.48,8.53,5,10/25/2014
1698,0.56,VS1,Ideal,H,62.8,56,5.28,5.23,3.3,10/25/2014
5624,1.03,SI1,Fair,E,65.1,58,6.35,6.24,4.1,10/25/2014
4722,1,VS2,Good,H,63.6,61,6.25,6.21,3.96,10/25/2014
3874,1,SI2,Good,H,63.2,59,6.24,6.29,3.96,10/25/2014
544,0.31,VS2,Very Good,G,63,54,4.33,4.37,2.74,10/25/2014
6494,1.2,SI1,Premium,G,63,60,6.81,6.75,4.27,10/25/2014
5630,1.12,SI1,Good,E,64.3,57,6.56,6.5,4.2,10/25/2014
4142,0.73,IF,Ideal,G,62.3,56,5.72,5.78,3.58,10/25/2014
421,0.3,SI1,Very Good,H,62.9,57,4.26,4.29,2.69,10/25/2014
737,0.4,SI1,Very Good,F,62.2,57,4.67,4.72,2.92,10/25/2014
829,0.35,VS1,Ideal,E,61.6,57,4.5,4.53,2.78,10/25/2014
1547,0.42,VVS1,Ideal,D,61.8,56,4.79,4.82,2.97,10/25/2014
2822,0.71,SI1,Premium,D,61.3,58,5.75,5.73,3.52,10/25/2014
13827,2.24,SI2,Premium,J,62.2,59,8.37,8.33,5.19,10/25/2014
6300,1.5,I1,Premium,D,61.7,62,7.28,7.24,4.48,10/25/2014
4641,1,VS1,Very Good,I,63.3,55,6.39,6.34,4.03,10/25/2014
854,0.33,VS1,Ideal,G,62.1,55,4.46,4.43,2.76,10/25/2014
491,0.3,VS1,Ideal,I,62,58,4.28,4.3,2.66,10/25/2014
1278,0.4,VVS1,Ideal,E,60.8,57,4.79,4.82,2.92,10/25/2014
4849,0.91,VVS2,Very Good,G,63.4,58,6.1,6.14,3.88,10/25/2014
16580,2,SI1,Very Good,F,63.6,58,7.91,7.98,5.05,12/13/2014
15613,2.15,VS1,Ideal,J,60.9,55,8.35,8.39,5.1,12/13/2014
9391,1.54,SI1,Ideal,H,61.1,56,7.47,7.42,4.56,12/13/2014
18114,1.07,IF,Very Good,D,60.9,58,6.57,6.67,4.03,12/13/2014
4602,1.06,SI1,Ideal,H,60.8,54,6.64,6.61,4.03,12/13/2014
2549,0.71,VVS1,Very Good,I,63,58,5.66,5.68,3.57,12/13/2014
861,0.33,IF,Ideal,G,62.7,56,4.39,4.44,2.77,12/13/2014
3163,0.74,VS2,Good,E,63.9,54,5.77,5.81,3.7,12/13/2014
2171,0.7,SI2,Ideal,F,61.8,56,5.69,5.71,3.52,12/13/2014
5833,1,VS1,Fair,F,65.3,56,6.28,6.25,4.09,12/13/2014
3489,0.89,VS1,Premium,H,60.5,59,6.22,6.17,3.75,12/13/2014
7072,1,VS2,Premium,F,59,59,6.54,6.51,3.85,12/13/2014
2869,1.08,I1,Premium,D,61.9,60,6.55,6.48,4.03,12/13/2014
841,0.32,VVS2,Very Good,D,61.9,54,4.43,4.46,2.75,12/13/2014
4162,1.02,SI2,Very Good,F,63,58,6.38,6.44,4.04,12/13/2014
2373,0.63,VS2,Ideal,D,62.1,55,5.5,5.52,3.42,12/13/2014
2961,0.71,VS1,Premium,F,62.1,53,5.77,5.7,3.56,12/13/2014
5387,1.01,SI1,Ideal,H,61.7,57,6.37,6.44,3.96,12/13/2014
1141,0.53,SI2,Good,E,63.2,54,5.16,5.19,3.27,12/13/2014
828,0.32,VS2,Premium,F,59.7,59,4.44,4.41,2.64,12/13/2014
5143,1.06,SI1,Ideal,H,62.2,57,6.56,6.49,4.06,12/13/2014
1295,0.41,VVS1,Ideal,F,62.3,55,4.74,4.79,2.97,12/13/2014
13234,1.51,VS2,Ideal,G,62,56,7.32,7.35,4.55,12/13/2014
4046,0.79,IF,Ideal,H,61.3,56,5.96,5.98,3.66,12/13/2014
515,0.3,VVS2,Ideal,I,62.6,56,4.26,4.3,2.68,12/13/2014
3714,0.73,VVS2,Ideal,E,62,57,5.79,5.73,3.57,12/13/2014
6025,1.21,SI1,Premium,H,59.5,58,7.02,6.96,4.16,12/13/2014
2819,0.72,VS1,Very Good,G,63.8,58,5.64,5.68,3.61,12/13/2014
612,0.34,SI2,Premium,E,62.5,59,4.46,4.43,2.78,12/13/2014
1143,0.61,SI1,Ideal,J,62,55,5.45,5.48,3.39,12/13/2014
1377,0.45,IF,Ideal,G,62,53,4.94,4.99,3.08,12/13/2014
906,0.35,VS2,Ideal,F,61.9,54,4.54,4.5,2.8,12/13/2014
1063,0.35,VS2,Ideal,D,62.5,55,4.55,4.5,2.83,12/13/2014
658,0.3,VS2,Premium,E,62.1,58,4.29,4.31,2.67,12/13/2014
3599,1.02,SI2,Very Good,J,63.4,56,6.42,6.36,4.05,12/13/2014
1759,0.5,VS1,Ideal,E,61.9,54.1,5.09,5.15,3.17,12/13/2014
15420,1.51,VVS1,Good,G,57.9,62,7.54,7.53,4.36,12/13/2014
863,0.3,VS1,Very Good,D,60.1,55,4.37,4.4,2.63,12/13/2014
1588,0.51,VS1,Very Good,G,61,56,5.17,5.19,3.16,12/13/2014
3689,0.9,SI1,Good,D,64.1,56,6.07,6.04,3.88,12/13/2014
734,0.31,VS2,Ideal,D,62.2,55,4.31,4.34,2.69,12/13/2014
408,0.31,SI1,Premium,I,61.3,58,4.34,4.37,2.67,12/13/2014
1235,0.52,SI2,Premium,G,61.4,56,5.27,5.18,3.2,12/13/2014
825,0.4,VS2,Ideal,G,60.9,58,4.76,4.79,2.91,12/13/2014
4274,0.74,VVS1,Good,D,59.2,62.6,5.85,5.87,3.47,12/13/2014
2021,0.58,VVS2,Very Good,G,59.1,59.6,5.39,5.42,3.19,12/13/2014
571,0.31,SI1,Ideal,D,62.4,56,4.33,4.35,2.71,12/13/2014
8393,1.07,VVS2,Ideal,G,62.4,54,6.51,6.56,4.08,12/13/2014
1759,0.58,VS1,Ideal,H,61.1,57,5.38,5.42,3.3,12/13/2014
742,0.43,SI2,Ideal,F,60.7,57,4.88,4.91,2.97,12/13/2014
1857,0.53,VS2,Ideal,D,61.5,56,5.17,5.23,3.2,12/13/2014
6738,1.01,VS2,Very Good,D,62.9,58,6.35,6.41,4.01,12/13/2014
1824,0.4,VVS1,Ideal,E,61.3,56,4.78,4.75,2.92,12/13/2014
1156,0.53,SI1,Good,E,63.6,56,5.19,5.1,3.27,12/13/2014
3127,0.73,VVS2,Ideal,G,61.9,56,5.81,5.75,3.58,12/13/2014
2568,0.72,VS2,Ideal,F,61.9,54,5.77,5.74,3.56,12/13/2014
1010,0.4,VVS2,Ideal,D,62.5,55,4.73,4.77,2.97,12/13/2014
4243,1.01,SI1,Very Good,I,61.2,59,6.34,6.44,3.92,12/13/2014
1080,0.32,IF,Premium,F,59.3,58,4.47,4.44,2.62,12/13/2014
732,0.31,SI1,Premium,D,61.4,58,4.36,4.33,2.67,12/13/2014
5242,1.3,SI1,Good,J,64,58,6.91,6.84,4.4,12/13/2014
16316,1.74,VS2,Ideal,G,61.7,56,7.72,7.68,4.75,12/13/2014
5497,1.01,VS2,Good,G,62,61,6.29,6.38,3.93,12/13/2014
1927,0.54,VVS2,Ideal,G,61.9,55,5.2,5.3,3.25,12/13/2014
1908,0.4,VVS1,Ideal,F,61.1,56,4.78,4.81,2.93,12/13/2014
2124,0.61,VS2,Good,E,60.8,59,5.41,5.48,3.31,12/13/2014
2159,0.59,VS2,Ideal,G,61.7,55,5.38,5.41,3.33,12/13/2014
485,0.24,VVS1,Very Good,E,61.7,58,3.94,4,2.45,12/13/2014
675,0.3,SI1,Premium,E,59.8,60,4.35,4.31,2.59,12/13/2014
5331,1.19,SI1,Ideal,I,63.7,57,6.73,6.69,4.28,12/13/2014
1794,0.58,SI1,Premium,E,61.6,59,5.38,5.33,3.3,12/13/2014
2250,0.7,VS2,Very Good,F,63.5,56,5.64,5.45,3.52,12/13/2014
1142,0.42,VVS2,Ideal,F,61.7,57,4.78,4.81,2.96,12/13/2014
999,0.41,VS2,Ideal,E,62.1,57,4.79,4.74,2.96,12/13/2014
3516,0.71,VS1,Ideal,E,62,56,5.72,5.74,3.55,12/13/2014
7340,1.51,SI2,Premium,H,62.1,58,7.34,7.2,4.52,12/13/2014
1056,0.43,VVS2,Very Good,G,62.2,55,4.81,4.84,3,12/13/2014
2275,0.66,VS2,Good,F,61.5,60.8,5.55,5.6,3.43,12/13/2014
4054,1.01,SI2,Premium,E,62.8,57,6.41,6.36,4.01,12/13/2014
6317,1.02,VS1,Ideal,H,61.4,57,6.47,6.44,3.97,12/13/2014
941,0.38,SI1,Premium,D,59.7,60,4.69,4.66,2.79,12/13/2014
4423,1.35,SI1,Ideal,J,61,55,7.17,7.09,4.35,12/13/2014
8436,1.2,VS2,Ideal,F,62.3,56,6.79,6.82,4.24,12/13/2014
1930,0.71,VS2,Very Good,J,62.3,57,5.65,5.69,3.53,12/13/2014
4579,0.9,VS1,Premium,G,62.7,58,6.15,6.06,3.83,12/13/2014
3261,1.04,I1,Premium,H,61.6,61,6.47,6.45,3.98,12/13/2014
3457,0.9,SI2,Premium,F,61.1,54,6.29,6.27,3.84,12/13/2014
702,0.32,VS2,Very Good,E,62.8,54,4.35,4.38,2.74,12/13/2014
742,0.3,VS1,Ideal,D,61.2,59,4.29,4.31,2.63,12/13/2014
651,0.31,VVS1,Very Good,H,61.3,56,4.35,4.38,2.67,12/13/2014
683,0.32,VVS2,Very Good,F,63.2,52,4.38,4.39,2.77,12/13/2014
666,0.4,SI2,Very Good,D,62.8,56,4.7,4.73,2.96,12/13/2014
11009,1.41,VS1,Ideal,G,60.4,57,7.22,7.31,4.39,12/13/2014
4478,1.02,SI2,Very Good,E,63.3,59,6.42,6.32,4.03,12/13/2014
703,0.38,VS1,Ideal,I,61.9,54.1,4.64,4.71,2.89,2/20/2015
1605,0.58,VS2,Good,G,58.4,59,5.4,5.46,3.17,2/20/2015
2098,0.51,VVS2,Ideal,F,61.9,56,5.09,5.14,3.16,2/20/2015
3563,1.01,SI2,Very Good,F,63.4,60,6.33,6.26,3.99,2/20/2015
3629,1,SI2,Ideal,I,58.8,55,6.53,6.46,3.82,2/20/2015
614,0.3,VS2,Good,E,63.4,56,4.26,4.29,2.71,2/20/2015
3576,0.71,VS1,Ideal,D,60.4,60,5.77,5.82,3.5,2/20/2015
11455,1.71,VS2,Ideal,I,60.5,56,7.71,7.73,4.67,2/20/2015
743,0.33,SI1,Premium,E,60.6,60,4.44,4.41,2.68,2/20/2015
9072,1.5,SI2,Good,E,63.9,58,7.26,7.21,4.62,2/20/2015
9335,1.21,VS1,Ideal,F,59.7,57,6.94,6.92,4.14,2/20/2015
1770,0.7,SI2,Fair,D,67.8,58,5.51,5.44,3.71,2/20/2015
7068,1.7,I1,Ideal,H,62.6,54.1,7.58,7.63,4.77,2/20/2015
664,0.36,VS2,Ideal,G,60.6,56,4.62,4.67,2.81,2/20/2015
729,0.36,VS2,Ideal,H,62.1,55,4.61,4.57,2.85,2/20/2015
5386,1.01,SI1,Very Good,D,60.8,57,6.58,6.54,3.99,2/20/2015
4801,0.91,SI1,Ideal,F,62,57,6.22,6.24,3.86,2/20/2015
1760,0.54,VS2,Very Good,E,63.1,58,5.21,5.13,3.26,2/20/2015
1061,0.41,VS2,Premium,G,60.9,58,4.83,4.8,2.93,2/20/2015
689,0.34,VS2,Ideal,H,62.5,54,4.54,4.49,2.82,2/20/2015
3350,0.77,VS1,Very Good,F,62.8,58,5.79,5.86,3.66,2/20/2015
928,0.33,VS2,Ideal,E,62.8,56,4.45,4.41,2.78,2/20/2015
2700,0.91,SI1,Premium,I,58.4,55,6.34,6.32,3.7,2/20/2015
4715,0.9,VS2,Very Good,F,63.2,57,6.12,6.07,3.85,2/20/2015
1892,0.54,VS2,Ideal,D,62.6,57,5.18,5.24,3.26,2/20/2015
972,0.36,IF,Premium,I,59.9,59,4.63,4.58,2.76,2/20/2015
491,0.3,VS2,Ideal,H,62.3,56,4.29,4.31,2.68,2/20/2015
4443,1.08,SI1,Ideal,J,61.8,56.2,6.55,6.58,4.06,2/20/2015
12342,1.33,VS1,Premium,E,60.5,58,7.15,7.1,4.31,2/20/2015
3050,0.76,SI1,Ideal,H,61.4,55,5.82,5.9,3.6,2/20/2015
618,0.31,SI1,Good,F,64.1,61,4.29,4.2,2.72,2/20/2015
1606,0.5,VS2,Very Good,E,63.3,57,5.1,5.07,3.22,2/20/2015
569,0.35,IF,Ideal,J,61.8,55,4.54,4.56,2.81,2/20/2015
1144,0.45,VS1,Good,F,58.6,62.2,5,5.05,2.95,2/20/2015
1031,0.42,VS1,Premium,F,60.9,59,4.8,4.85,2.94,2/20/2015
1033,0.34,VS2,Ideal,D,62,54,4.52,4.48,2.79,2/20/2015
1715,0.5,VS1,Very Good,D,63.1,57,5.04,5,3.17,2/20/2015
958,0.42,VS2,Premium,E,61,59,4.82,4.85,2.95,2/20/2015
1752,0.5,VS2,Premium,D,61.1,58,5.09,5.12,3.12,2/20/2015
16955,2.5,VS2,Ideal,I,61.9,57,8.7,8.68,5.38,2/20/2015
999,0.37,VS1,Premium,E,61.5,55,4.7,4.66,2.88,2/20/2015
5045,1.04,SI1,Good,F,63.4,59,6.4,6.44,4.07,2/20/2015
815,0.31,VVS2,Ideal,D,61.7,54,4.38,4.43,2.72,2/20/2015
4040,1.13,SI2,Premium,E,59.4,62,6.83,6.78,4.04,2/20/2015
984,0.33,IF,Ideal,G,61.8,55,4.45,4.48,2.76,2/20/2015
1016,0.43,SI1,Premium,F,62.9,60,4.8,4.77,3.01,2/20/2015
2590,0.58,VS2,Ideal,D,61.5,56,5.37,5.4,3.31,2/20/2015
1031,0.44,VS1,Premium,G,62.3,59,4.87,4.82,3.02,2/20/2015
3696,1,SI2,Good,E,57.7,65,6.55,6.59,3.79,2/20/2015
764,0.3,VVS1,Ideal,G,61.6,58,4.31,4.32,2.66,2/20/2015
1035,0.4,VVS2,Ideal,I,62.4,55,4.73,4.7,2.94,2/20/2015
9881,1.71,SI1,Good,I,63.2,57,7.49,7.53,4.75,2/20/2015
3148,0.7,VS1,Good,E,61.2,58,5.66,5.72,3.48,2/20/2015
540,0.32,SI2,Premium,G,62.7,58,4.39,4.35,2.74,2/20/2015
10907,1.16,VS2,Ideal,D,61.8,55,6.72,6.75,4.16,2/20/2015
804,0.33,VS2,Ideal,F,61.1,56,4.47,4.5,2.74,2/20/2015
3760,0.71,VVS2,Very Good,E,60.3,52,5.8,5.87,3.52,2/20/2015
3205,0.9,SI2,Fair,D,64.7,54,6.1,6.04,3.93,2/20/2015
5373,1.2,SI2,Very Good,D,63.1,57,6.68,6.75,4.24,2/20/2015
2096,0.54,IF,Ideal,H,60.9,57,5.26,5.31,3.22,2/20/2015
1702,0.51,VVS1,Ideal,H,62.7,57,5.12,5.15,3.22,2/20/2015
5544,1.01,SI1,Good,H,60.1,61,6.5,6.47,3.9,2/20/2015
8011,1.02,VS1,Ideal,E,62.2,54,6.44,6.46,4.01,2/20/2015
15118,1.51,VVS2,Ideal,G,61.8,57,7.36,7.31,4.53,2/20/2015
3931,0.9,SI1,Ideal,G,62.2,56,6.2,6.14,3.84,2/20/2015
7141,1.2,IF,Very Good,I,59.1,61,6.91,6.99,4.11,2/20/2015
4128,0.91,VS2,Premium,H,61,59,6.32,6.27,3.84,2/20/2015
5769,1.11,SI1,Good,F,63.1,56,6.59,6.63,4.17,2/20/2015
477,0.32,SI1,Premium,G,62.5,58,4.4,4.43,2.76,2/20/2015
5999,1.01,VS2,Ideal,G,61.8,56,6.42,6.45,3.98,2/20/2015
5581,1.13,SI1,Premium,F,60.6,60,6.76,6.67,4.07,2/20/2015
969,0.41,SI1,Very Good,F,63.2,59,4.72,4.68,2.97,2/20/2015
1308,0.57,SI2,Ideal,F,62.2,53,5.34,5.4,3.34,2/20/2015
3114,0.77,VS2,Ideal,G,62.1,56,5.85,5.88,3.64,2/20/2015
641,0.3,SI1,Premium,F,62.1,60,4.28,4.26,2.65,2/20/2015
561,0.32,VS2,Ideal,G,62,57,4.37,4.4,2.72,2/20/2015
1689,0.52,VS1,Ideal,G,60.9,55,5.16,5.22,3.16,2/20/2015
11851,1.46,VS2,Good,E,63.9,57,7.06,7.12,4.53,2/20/2015
796,0.3,IF,Good,F,58.8,61,4.35,4.39,2.57,2/20/2015
561,0.32,VS1,Premium,H,62.3,58,4.34,4.39,2.72,2/20/2015
1890,0.7,SI1,Very Good,I,63.8,59,5.56,5.6,3.56,2/20/2015
2463,0.7,SI2,Premium,E,60.8,59,5.75,5.7,3.48,2/20/2015
1007,0.41,VVS2,Ideal,G,61.1,55,4.8,4.83,2.94,2/20/2015
14973,2.05,VS1,Premium,J,62.5,60,8.09,8.14,5.07,2/20/2015
602,0.32,VVS2,Premium,H,62.2,58,4.33,4.38,2.71,2/20/2015
1580,0.55,SI1,Very Good,D,61.6,56,5.24,5.28,3.24,2/20/2015
3306,0.76,SI1,Ideal,D,62,57,5.88,5.92,3.66,2/20/2015
675,0.3,VS1,Very Good,H,63.3,57,4.25,4.22,2.68,2/20/2015
4600,0.92,VS2,Premium,E,61.2,62,6.27,6.22,3.82,2/20/2015
771,0.41,SI1,Ideal,D,60.7,55,4.83,4.86,2.94,2/20/2015
475,0.3,SI1,Ideal,H,62.4,52.8,4.28,4.33,2.69,2/20/2015
802,0.31,VVS2,Premium,H,61.9,58,4.36,4.33,2.69,2/20/2015
3784,0.69,VVS1,Ideal,F,61.6,56,5.69,5.71,3.51,2/20/2015
3139,0.9,SI2,Very Good,E,60.7,61,6.16,6.22,3.76,2/20/2015
410,0.36,SI1,Premium,J,61.6,60,4.54,4.58,2.81,2/20/2015
882,0.4,SI1,Very Good,E,63.5,57,4.72,4.7,2.99,2/20/2015
4113,1.02,SI2,Premium,H,60.9,58,6.53,6.41,3.94,2/20/2015
1067,0.33,VVS2,Ideal,F,62.4,56,4.43,4.41,2.76,2/20/2015
2155,0.7,SI1,Very Good,F,60.5,56,5.73,5.8,3.49,2/20/2015
8888,1,VVS2,Premium,E,62.7,60,6.32,6.34,3.97,2/20/2015
958,0.32,IF,Ideal,F,61.2,57,4.44,4.45,2.72,2/20/2015
522,0.35,SI2,Premium,D,60.8,58,4.51,4.57,2.76,2/20/2015
13921,2,SI2,Ideal,I,61.1,59,8.07,8.11,4.94,2/23/2015
2991,0.75,VS2,Ideal,G,60.6,55,5.91,5.93,3.59,2/23/2015
7835,1.01,VVS2,Very Good,F,60.7,59,6.4,6.46,3.9,2/23/2015
9296,1.31,VS2,Premium,G,60.3,58,7.13,7.1,4.29,2/23/2015
6300,1.5,SI2,Very Good,E,63.5,60,7.19,7.12,4.54,2/23/2015
533,0.3,VVS2,Very Good,H,62,55,4.28,4.32,2.67,2/23/2015
2123,0.52,VS1,Ideal,F,61.3,56,5.19,5.22,3.19,2/23/2015
4034,0.9,SI2,Ideal,E,61.7,56,6.21,6.26,3.85,2/23/2015
596,0.34,VS2,Ideal,G,62.2,55,4.47,4.5,2.79,2/23/2015
765,0.34,VS1,Premium,H,62.2,58,4.48,4.43,2.77,2/23/2015
4325,1.12,SI2,Ideal,J,62.5,57,6.63,6.59,4.13,2/23/2015
4547,1.04,SI2,Ideal,F,62.6,57,6.45,6.48,4.05,2/23/2015
794,0.36,SI1,Very Good,D,63.2,56,4.56,4.52,2.87,2/23/2015
626,0.34,SI1,Ideal,D,62.3,57,4.44,4.48,2.78,2/23/2015
